DATA_ISO;DIA;MES;ANO;CD_TIPO;NM_TIPO;CD_SIAFI;NR_CONTRATO_CONV;DT_ASSINATURA;DT_VENCIMENTO;VR_INICIAL;SQA_FAVORECIDO;TP_DOCUMENTO;NR_DOCUMENTO;NOME;VR_JUROS;VR_AMORTIZACAO
20171215;15;12;2017;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;66882,64;313476,61
20171211;11;12;2017;1;DÍVIDA PÚBLICA INTERNA;9001784;SEM NUMERO;20121211;20321215;1326389532;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171211;11;12;2017;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171211;11;12;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171207;7;12;2017;1;DÍVIDA PÚBLICA INTERNA;9001679;12.2.0261.1;20120703;20220715;247000000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171207;7;12;2017;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171207;7;12;2017;1;DÍVIDA PÚBLICA INTERNA;9001678;SEM NUMERO;20121211;20221215;469773000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171207;7;12;2017;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171130;30;11;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171129;29;11;2017;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171129;29;11;2017;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171129;29;11;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171129;29;11;2017;1;DÍVIDA PÚBLICA INTERNA;9001784;SEM NUMERO;20121211;20321215;1326389532;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171129;29;11;2017;1;DÍVIDA PÚBLICA INTERNA;9001679;12.2.0261.1;20120703;20220715;247000000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171129;29;11;2017;1;DÍVIDA PÚBLICA INTERNA;9001678;SEM NUMERO;20121211;20221215;469773000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171128;28;11;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171128;28;11;2017;1;DÍVIDA PÚBLICA INTERNA;9001784;SEM NUMERO;20121211;20321215;1326389532;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171116;16;11;2017;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171116;16;11;2017;1;DÍVIDA PÚBLICA INTERNA;9001784;SEM NUMERO;20121211;20321215;1326389532;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171116;16;11;2017;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171116;16;11;2017;1;DÍVIDA PÚBLICA INTERNA;9001678;SEM NUMERO;20121211;20221215;469773000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171116;16;11;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171116;16;11;2017;1;DÍVIDA PÚBLICA INTERNA;9001679;12.2.0261.1;20120703;20220715;247000000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171114;14;11;2017;1;DÍVIDA PÚBLICA INTERNA;9001678;SEM NUMERO;20121211;20221215;469773000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;1145438,89;3118639,57
20171114;14;11;2017;1;DÍVIDA PÚBLICA INTERNA;9001679;12.2.0261.1;20120703;20220715;247000000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;659604,07;1761607,74
20171114;14;11;2017;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;73691,97;313239,32
20171114;14;11;2017;1;DÍVIDA PÚBLICA INTERNA;9001784;SEM NUMERO;20121211;20321215;1326389532;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;6683773,42;6199194,76
20171114;14;11;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;559397,55;2861485,64
20171114;14;11;2017;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;6311,8;80070,52
20171027;27;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171027;27;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001679;12.2.0261.1;20120703;20220715;247000000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171027;27;10;2017;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171027;27;10;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171027;27;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001678;SEM NUMERO;20121211;20221215;469773000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171027;27;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001784;SEM NUMERO;20121211;20321215;1326389532;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171024;24;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001679;12.2.0261.1;20120703;20220715;247000000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171024;24;10;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171024;24;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171024;24;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001678;SEM NUMERO;20121211;20221215;469773000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171024;24;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001784;SEM NUMERO;20121211;20321215;1326389532;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171024;24;10;2017;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171023;23;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001679;12.2.0261.1;20120703;20220715;247000000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171023;23;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171023;23;10;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171023;23;10;2017;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171023;23;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001678;SEM NUMERO;20121211;20221215;469773000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171023;23;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001784;SEM NUMERO;20121211;20321215;1326389532;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171020;20;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171020;20;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001679;12.2.0261.1;20120703;20220715;247000000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171020;20;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001678;SEM NUMERO;20121211;20221215;469773000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171020;20;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001784;SEM NUMERO;20121211;20321215;1326389532;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171020;20;10;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171020;20;10;2017;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171016;16;10;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171016;16;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171016;16;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001679;12.2.0261.1;20120703;20220715;247000000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171016;16;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001678;SEM NUMERO;20121211;20221215;469773000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171016;16;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001784;SEM NUMERO;20121211;20321215;1326389532;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171016;16;10;2017;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20171010;10;10;2017;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;75863,58;312985,67
20171010;10;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;6832,24;80005,68
20171010;10;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001784;SEM NUMERO;20121211;20321215;1326389532;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;6715055,41;6194174,86
20171010;10;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001679;12.2.0261.1;20120703;20220715;247000000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;670632,58;1760181,25
20171010;10;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001678;SEM NUMERO;20121211;20221215;469773000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;1162971,21;3116114,2
20171010;10;10;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;575882,28;2859168,5
20121228;28;12;2012;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20121228;28;12;2012;1;DÍVIDA PÚBLICA INTERNA;88;231;20050210;20150215;53770000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20121228;28;12;2012;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20121217;17;12;2012;1;DÍVIDA PÚBLICA INTERNA;88;231;20050210;20150215;53770000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;136175,16;677164,96
20121217;17;12;2012;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;188696,09;304806,73
20121217;17;12;2012;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;1413602,17;2784062,5
20121128;28;11;2012;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20121127;27;11;2012;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20121127;27;11;2012;1;DÍVIDA PÚBLICA INTERNA;88;231;20050210;20150215;53770000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20121127;27;11;2012;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20121119;19;11;2012;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;196921,12;304806,73
20121119;19;11;2012;1;DÍVIDA PÚBLICA INTERNA;88;231;20050210;20150215;53770000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;145807,16;677164,96
20121119;19;11;2012;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;1475054,78;2784062,5
20121024;24;10;2012;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20121023;23;10;2012;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20121023;23;10;2012;1;DÍVIDA PÚBLICA INTERNA;88;231;20050210;20150215;53770000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20121023;23;10;2012;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20121015;15;10;2012;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;85117,96;0
20121015;15;10;2012;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;1304060,44;2784062,5
20121015;15;10;2012;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;174077,06;304806,73
20121015;15;10;2012;1;DÍVIDA PÚBLICA INTERNA;88;231;20050210;20150215;53770000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;132064,1;677164,96
20120928;28;9;2012;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20120928;28;9;2012;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20120928;28;9;2012;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20120927;27;9;2012;1;DÍVIDA PÚBLICA INTERNA;88;231;20050210;20150215;53770000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20071120;20;11;2007;1;DÍVIDA PÚBLICA INTERNA;88;231;20050210;20150215;53770000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;1324897,12;0
20071024;24;10;2007;1;DÍVIDA PÚBLICA INTERNA;28;BNDES/PROECI;19821025;20071024;3525825,8;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;5174,8;295701,95
20171004;4;10;2017;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20170929;29;9;2017;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20170929;29;9;2017;1;DÍVIDA PÚBLICA INTERNA;9001679;12.2.0261.1;20120703;20220715;247000000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20170929;29;9;2017;1;DÍVIDA PÚBLICA INTERNA;9001784;SEM NUMERO;20121211;20321215;1326389532;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20170929;29;9;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20170929;29;9;2017;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20170929;29;9;2017;1;DÍVIDA PÚBLICA INTERNA;9001678;SEM NUMERO;20121211;20221215;469773000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20170915;15;9;2017;1;DÍVIDA PÚBLICA INTERNA;9001678;SEM NUMERO;20121211;20221215;469773000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20170915;15;9;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20170915;15;9;2017;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20170915;15;9;2017;1;DÍVIDA PÚBLICA INTERNA;9001679;12.2.0261.1;20120703;20220715;247000000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20170915;15;9;2017;1;DÍVIDA PÚBLICA INTERNA;9001784;SEM NUMERO;20121211;20321215;1326389532;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20170915;15;9;2017;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20170914;14;9;2017;1;DÍVIDA PÚBLICA INTERNA;9001678;SEM NUMERO;20121211;20221215;469773000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;1180473,61;3113588,82
20170914;14;9;2017;1;DÍVIDA PÚBLICA INTERNA;9001784;SEM NUMERO;20121211;20321215;1326389532;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;6746277,92;6189154,95
20170914;14;9;2017;1;DÍVIDA PÚBLICA INTERNA;9001679;12.2.0261.1;20120703;20220715;247000000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;681642,34;1758754,76
20170914;14;9;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;592339,56;2856851,36
20170914;14;9;2017;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;7351,84;79940,84
20170914;14;9;2017;1;DÍVIDA PÚBLICA INTERNA;9000974;BNDES 231-F2;20100630;20200715;34889000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;78031,57;312732,02
20170829;29;8;2017;1;DÍVIDA PÚBLICA INTERNA;9000973;PEF II BNDES;20100629;20200715;267270000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20170829;29;8;2017;1;DÍVIDA PÚBLICA INTERNA;9001115;BNDES/PMAE;20101007;20181015;4674242,98;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
20170829;29;8;2017;1;DÍVIDA PÚBLICA INTERNA;9001678;SEM NUMERO;20121211;20221215;469773000;10043;2;3,36572E+13;BNDES-BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;0;0
